,pge_ecr,sce_ecr,sdge_ecr
2582,0.0025,0.0274,0.0268
2583,0.0014,0.0286,0.028
2584,0.0014,0.044,0.044
2585,0.0064,0.0647,0.0655
2586,0.0233,0.0612,0.061
2587,0.0639,0.0679,0.0626
2588,0.0719,0.0684,0.0628
2589,0.09,0.0663,0.0616
2590,0.0675,0.0615,0.0601
2591,0.0589,0.0581,0.0589
2592,0.0559,0.0562,0.0581
2593,0.0522,0.0543,0.0563
2594,0.0469,0.0541,0.0562
2595,0.0481,0.0532,0.0553
2596,0.0473,0.053,0.0551
2597,0.0477,0.0537,0.0558
2598,0.0488,0.0545,0.0565
2599,0.0496,0.055,0.0568
2600,0.0397,0.0594,0.0607
2601,0.0142,0.0452,0.0452
2602,0.0089,0.0279,0.0275
2603,0.0109,0.0262,0.0258
2604,0.0083,0.0275,0.0271
2605,0.0045,0.027,0.0267
2606,0.0025,0.0274,0.0268
2607,0.0014,0.0286,0.028
2608,0.0014,0.044,0.044
2609,0.0064,0.0647,0.0655
2610,0.0233,0.0612,0.061
2611,0.0639,0.0679,0.0626
2612,0.0719,0.0684,0.0628
2613,0.09,0.0663,0.0616
2614,0.0675,0.0615,0.0601
2615,0.0589,0.0581,0.0589
2616,0.0559,0.0562,0.0581
2617,0.0522,0.0543,0.0563
2618,0.0469,0.0541,0.0562
2619,0.0481,0.0532,0.0553
2620,0.0473,0.053,0.0551
2621,0.0477,0.0537,0.0558
2622,0.0488,0.0545,0.0565
2623,0.0496,0.055,0.0568
2624,0.0397,0.0594,0.0607
2625,0.0142,0.0452,0.0452
2626,0.0089,0.0279,0.0275
2627,0.0109,0.0262,0.0258
2628,0.0083,0.0275,0.0271
2629,0.0045,0.027,0.0267
2630,0.0025,0.0274,0.0268
2631,0.0014,0.0286,0.028
2632,0.0014,0.044,0.044
2633,0.0064,0.0647,0.0655
2634,0.0233,0.0612,0.061
2635,0.0639,0.0679,0.0626
2636,0.0719,0.0684,0.0628
2637,0.09,0.0663,0.0616
2638,0.0675,0.0615,0.0601
2639,0.0589,0.0581,0.0589
2640,0.0559,0.0562,0.0581
2641,0.0522,0.0543,0.0563
2642,0.0469,0.0541,0.0562
2643,0.0481,0.0532,0.0553
2644,0.0473,0.053,0.0551
2645,0.0477,0.0537,0.0558
2646,0.0488,0.0545,0.0565
2647,0.0496,0.055,0.0568
2648,0.0397,0.0594,0.0607
2649,0.0142,0.0452,0.0452
2650,0.0089,0.0279,0.0275
2651,0.0109,0.0262,0.0258
2652,0.0083,0.0275,0.0271
2653,0.0045,0.027,0.0267
2654,0.0025,0.0274,0.0268
2655,0.0014,0.0286,0.028
2656,0.0014,0.044,0.044
2657,0.0064,0.0647,0.0655
2658,0.0233,0.0612,0.061
2659,0.0639,0.0679,0.0626
2660,0.0719,0.0684,0.0628
2661,0.09,0.0663,0.0616
2662,0.0675,0.0615,0.0601
2663,0.0589,0.0581,0.0589
2664,0.0559,0.0562,0.0581
2665,0.0522,0.0543,0.0563
2666,0.0469,0.0541,0.0562
2667,0.0481,0.0532,0.0553
2668,0.0473,0.053,0.0551
2669,0.0477,0.0537,0.0558
2670,0.0488,0.0545,0.0565
2671,0.0496,0.055,0.0568
2672,0.0397,0.0594,0.0607
2673,0.0142,0.0452,0.0452
2674,0.0089,0.0279,0.0275
2675,0.0109,0.0262,0.0258
2676,0.0083,0.0275,0.0271
2677,0.0045,0.027,0.0267
2678,0.0025,0.0274,0.0268
2679,0.0014,0.0286,0.028
2680,0.0014,0.044,0.044
2681,0.0064,0.0647,0.0655
2682,0.0233,0.0612,0.061
2683,0.0639,0.0679,0.0626
2684,0.0719,0.0684,0.0628
2685,0.09,0.0663,0.0616
2686,0.0675,0.0615,0.0601
2687,0.0589,0.0581,0.0589
2688,0.0559,0.0562,0.0581
2689,0.0522,0.0543,0.0563
2690,0.0469,0.0541,0.0562
2691,0.0481,0.0532,0.0553
2692,0.0473,0.053,0.0551
2693,0.0477,0.0537,0.0558
2694,0.0488,0.0545,0.0565
2695,0.0496,0.055,0.0568
2696,0.0397,0.0594,0.0607
2697,0.0142,0.0452,0.0452
2698,0.0089,0.0279,0.0275
2699,0.0109,0.0262,0.0258
2700,0.0083,0.0275,0.0271
2701,0.0045,0.027,0.0267
2702,0.0025,0.0274,0.0268
2703,0.0014,0.0286,0.028
2704,0.0014,0.044,0.044
2705,0.0064,0.0647,0.0655
2706,0.0233,0.0612,0.061
2707,0.0639,0.0679,0.0626
2708,0.0719,0.0684,0.0628
2709,0.09,0.0663,0.0616
2710,0.0675,0.0615,0.0601
2711,0.0589,0.0581,0.0589
2712,0.0559,0.0562,0.0581
2713,0.0522,0.0543,0.0563
2714,0.0469,0.0541,0.0562
2715,0.0481,0.0532,0.0553
2716,0.0473,0.053,0.0551
2717,0.0477,0.0537,0.0558
2718,0.0488,0.0545,0.0565
2719,0.0496,0.055,0.0568
2720,0.0397,0.0594,0.0607
2721,0.0142,0.0452,0.0452
2722,0.0089,0.0279,0.0275
2723,0.0109,0.0262,0.0258
2724,0.0083,0.0275,0.0271
2725,0.0045,0.027,0.0267
2726,0.0025,0.0274,0.0268
2727,0.0014,0.0286,0.028
2728,0.0014,0.044,0.044
2729,0.0064,0.0647,0.0655
2730,0.0233,0.0612,0.061
2731,0.0639,0.0679,0.0626
2732,0.0719,0.0684,0.0628
2733,0.09,0.0663,0.0616
2734,0.0675,0.0615,0.0601
2735,0.0589,0.0581,0.0589
2736,0.0559,0.0562,0.0581
2737,0.0522,0.0543,0.0563
2738,0.0469,0.0541,0.0562
2739,0.0481,0.0532,0.0553
2740,0.0473,0.053,0.0551
2741,0.0477,0.0537,0.0558
2742,0.0488,0.0545,0.0565
2743,0.0496,0.055,0.0568
2744,0.0397,0.0594,0.0607
2745,0.0142,0.0452,0.0452
2746,0.0089,0.0279,0.0275
2747,0.0109,0.0262,0.0258
2748,0.0083,0.0275,0.0271
2749,0.0045,0.027,0.0267
2750,0.0025,0.0274,0.0268
2751,0.0014,0.0286,0.028
2752,0.0014,0.044,0.044
2753,0.0064,0.0647,0.0655
2754,0.0233,0.0612,0.061
2755,0.0639,0.0679,0.0626
2756,0.0719,0.0684,0.0628
2757,0.09,0.0663,0.0616
2758,0.0675,0.0615,0.0601
2759,0.0589,0.0581,0.0589
2760,0.0559,0.0562,0.0581
2761,0.0522,0.0543,0.0563
2762,0.0469,0.0541,0.0562
2763,0.0481,0.0532,0.0553
2764,0.0473,0.053,0.0551
2765,0.0477,0.0537,0.0558
2766,0.0488,0.0545,0.0565
2767,0.0496,0.055,0.0568
2768,0.0397,0.0594,0.0607
2769,0.0142,0.0452,0.0452
2770,0.0089,0.0279,0.0275
2771,0.0109,0.0262,0.0258
2772,0.0083,0.0275,0.0271
2773,0.0045,0.027,0.0267
2774,0.0025,0.0274,0.0268
2775,0.0014,0.0286,0.028
2776,0.0014,0.044,0.044
2777,0.0064,0.0647,0.0655
2778,0.0233,0.0612,0.061
2779,0.0639,0.0679,0.0626
2780,0.0719,0.0684,0.0628
2781,0.09,0.0663,0.0616
2782,0.0675,0.0615,0.0601
2783,0.0589,0.0581,0.0589
2784,0.0559,0.0562,0.0581
2785,0.0522,0.0543,0.0563
2786,0.0469,0.0541,0.0562
2787,0.0481,0.0532,0.0553
2788,0.0473,0.053,0.0551
2789,0.0477,0.0537,0.0558
2790,0.0488,0.0545,0.0565
2791,0.0496,0.055,0.0568
2792,0.0397,0.0594,0.0607
2793,0.0142,0.0452,0.0452
2794,0.0089,0.0279,0.0275
2795,0.0109,0.0262,0.0258
2796,0.0083,0.0275,0.0271
2797,0.0045,0.027,0.0267
2798,0.0025,0.0274,0.0268
2799,0.0014,0.0286,0.028
2800,0.0014,0.044,0.044
2801,0.0064,0.0647,0.0655
2802,0.0233,0.0612,0.061
2803,0.0639,0.0679,0.0626
2804,0.0719,0.0684,0.0628
2805,0.09,0.0663,0.0616
2806,0.0675,0.0615,0.0601
2807,0.0589,0.0581,0.0589
2808,0.0559,0.0562,0.0581
2809,0.0522,0.0543,0.0563
2810,0.0469,0.0541,0.0562
2811,0.0481,0.0532,0.0553
2812,0.0473,0.053,0.0551
2813,0.0477,0.0537,0.0558
2814,0.0488,0.0545,0.0565
2815,0.0496,0.055,0.0568
2816,0.0397,0.0594,0.0607
2817,0.0142,0.0452,0.0452
2818,0.0089,0.0279,0.0275
2819,0.0109,0.0262,0.0258
2820,0.0083,0.0275,0.0271
2821,0.0045,0.027,0.0267
2822,0.0025,0.0274,0.0268
2823,0.0014,0.0286,0.028
2824,0.0014,0.044,0.044
2825,0.0064,0.0647,0.0655
2826,0.0233,0.0612,0.061
2827,0.0639,0.0679,0.0626
2828,0.0719,0.0684,0.0628
2829,0.09,0.0663,0.0616
2830,0.0675,0.0615,0.0601
2831,0.0589,0.0581,0.0589
2832,0.0559,0.0562,0.0581
2833,0.0522,0.0543,0.0563
2834,0.0469,0.0541,0.0562
2835,0.0481,0.0532,0.0553
2836,0.0473,0.053,0.0551
2837,0.0477,0.0537,0.0558
2838,0.0488,0.0545,0.0565
2839,0.0496,0.055,0.0568
2840,0.0397,0.0594,0.0607
2841,0.0142,0.0452,0.0452
2842,0.0089,0.0279,0.0275
2843,0.0109,0.0262,0.0258
2844,0.0083,0.0275,0.0271
2845,0.0045,0.027,0.0267
2846,0.0025,0.0274,0.0268
2847,0.0014,0.0286,0.028
2848,0.0014,0.044,0.044
2849,0.0064,0.0647,0.0655
2850,0.0233,0.0612,0.061
2851,0.0639,0.0679,0.0626
2852,0.0719,0.0684,0.0628
2853,0.09,0.0663,0.0616
2854,0.0675,0.0615,0.0601
2855,0.0589,0.0581,0.0589
2856,0.0559,0.0562,0.0581
2857,0.0522,0.0543,0.0563
2858,0.0469,0.0541,0.0562
2859,0.0481,0.0532,0.0553
2860,0.0473,0.053,0.0551
2861,0.0477,0.0537,0.0558
2862,0.0488,0.0545,0.0565
2863,0.0496,0.055,0.0568
2864,0.0397,0.0594,0.0607
2865,0.0142,0.0452,0.0452
2866,0.0089,0.0279,0.0275
2867,0.0109,0.0262,0.0258
2868,0.0083,0.0275,0.0271
2869,0.0045,0.027,0.0267
2870,0.0025,0.0274,0.0268
2871,0.0014,0.0286,0.028
2872,0.0014,0.044,0.044
2873,0.0064,0.0647,0.0655
2874,0.0233,0.0612,0.061
2875,0.0639,0.0679,0.0626
2876,0.0719,0.0684,0.0628
2877,0.09,0.0663,0.0616
2878,0.0675,0.0615,0.0601
2879,0.0589,0.0581,0.0589
2880,0.0559,0.0562,0.0581
2881,0.0562,0.0479,0.0496
2882,0.0506,0.0461,0.0479
2883,0.052,0.049,0.0509
2884,0.0511,0.0476,0.0494
2885,0.0512,0.048,0.0498
2886,0.0556,0.0485,0.0503
2887,0.054,0.0486,0.0502
2888,0.0394,0.0466,0.0474
2889,0.0205,0.0389,0.0382
2890,0.0073,0.0231,0.0212
2891,0.0106,0.0154,0.0135
2892,0.0123,0.0178,0.0155
2893,0.0103,0.0174,0.0154
2894,0.0092,0.0165,0.0141
2895,0.0086,0.0175,0.015
2896,0.0093,0.0201,0.018
2897,0.0204,0.0312,0.0301
2898,0.0414,0.0541,0.0537
2899,0.07,0.0694,0.0695
2900,0.0745,0.0785,0.0785
2901,0.0864,0.077,0.076
2902,0.0754,0.0672,0.0665
2903,0.0613,0.0554,0.0561
2904,0.0569,0.0514,0.053
2905,0.0562,0.0479,0.0496
2906,0.0506,0.0461,0.0479
2907,0.052,0.049,0.0509
2908,0.0511,0.0476,0.0494
2909,0.0512,0.048,0.0498
2910,0.0556,0.0485,0.0503
2911,0.054,0.0486,0.0502
2912,0.0394,0.0466,0.0474
2913,0.0205,0.0389,0.0382
2914,0.0073,0.0231,0.0212
2915,0.0106,0.0154,0.0135
2916,0.0123,0.0178,0.0155
2917,0.0103,0.0174,0.0154
2918,0.0092,0.0165,0.0141
2919,0.0086,0.0175,0.015
2920,0.0093,0.0201,0.018
2921,0.0204,0.0312,0.0301
2922,0.0414,0.0541,0.0537
2923,0.07,0.0694,0.0695
2924,0.0745,0.0785,0.0785
2925,0.0864,0.077,0.076
2926,0.0754,0.0672,0.0665
2927,0.0613,0.0554,0.0561
2928,0.0569,0.0514,0.053
2929,0.0562,0.0479,0.0496
2930,0.0506,0.0461,0.0479
2931,0.052,0.049,0.0509
2932,0.0511,0.0476,0.0494
2933,0.0512,0.048,0.0498
2934,0.0556,0.0485,0.0503
2935,0.054,0.0486,0.0502
2936,0.0394,0.0466,0.0474
2937,0.0205,0.0389,0.0382
2938,0.0073,0.0231,0.0212
2939,0.0106,0.0154,0.0135
2940,0.0123,0.0178,0.0155
2941,0.0103,0.0174,0.0154
2942,0.0092,0.0165,0.0141
2943,0.0086,0.0175,0.015
2944,0.0093,0.0201,0.018
2945,0.0204,0.0312,0.0301
2946,0.0414,0.0541,0.0537
2947,0.07,0.0694,0.0695
2948,0.0745,0.0785,0.0785
2949,0.0864,0.077,0.076
2950,0.0754,0.0672,0.0665
2951,0.0613,0.0554,0.0561
2952,0.0569,0.0514,0.053
2953,0.0562,0.0479,0.0496
2954,0.0506,0.0461,0.0479
2955,0.052,0.049,0.0509
2956,0.0511,0.0476,0.0494
2957,0.0512,0.048,0.0498
2958,0.0556,0.0485,0.0503
2959,0.054,0.0486,0.0502
2960,0.0394,0.0466,0.0474
2961,0.0205,0.0389,0.0382
2962,0.0073,0.0231,0.0212
2963,0.0106,0.0154,0.0135
2964,0.0123,0.0178,0.0155
2965,0.0103,0.0174,0.0154
2966,0.0092,0.0165,0.0141
2967,0.0086,0.0175,0.015
2968,0.0093,0.0201,0.018
2969,0.0204,0.0312,0.0301
2970,0.0414,0.0541,0.0537
2971,0.07,0.0694,0.0695
2972,0.0745,0.0785,0.0785
2973,0.0864,0.077,0.076
2974,0.0754,0.0672,0.0665
2975,0.0613,0.0554,0.0561
2976,0.0569,0.0514,0.053
2977,0.0562,0.0479,0.0496
2978,0.0506,0.0461,0.0479
2979,0.052,0.049,0.0509
2980,0.0511,0.0476,0.0494
2981,0.0512,0.048,0.0498
2982,0.0556,0.0485,0.0503
2983,0.054,0.0486,0.0502
2984,0.0394,0.0466,0.0474
2985,0.0205,0.0389,0.0382
2986,0.0073,0.0231,0.0212
2987,0.0106,0.0154,0.0135
2988,0.0123,0.0178,0.0155
2989,0.0103,0.0174,0.0154
2990,0.0092,0.0165,0.0141
2991,0.0086,0.0175,0.015
2992,0.0093,0.0201,0.018
2993,0.0204,0.0312,0.0301
2994,0.0414,0.0541,0.0537
2995,0.07,0.0694,0.0695
2996,0.0745,0.0785,0.0785
2997,0.0864,0.077,0.076
2998,0.0754,0.0672,0.0665
2999,0.0613,0.0554,0.0561
3000,0.0569,0.0514,0.053
3001,0.0562,0.0479,0.0496
3002,0.0506,0.0461,0.0479
3003,0.052,0.049,0.0509
3004,0.0511,0.0476,0.0494
3005,0.0512,0.048,0.0498
3006,0.0556,0.0485,0.0503
3007,0.054,0.0486,0.0502
3008,0.0394,0.0466,0.0474
3009,0.0205,0.0389,0.0382
3010,0.0073,0.0231,0.0212
3011,0.0106,0.0154,0.0135
3012,0.0123,0.0178,0.0155
3013,0.0103,0.0174,0.0154
3014,0.0092,0.0165,0.0141
3015,0.0086,0.0175,0.015
3016,0.0093,0.0201,0.018
3017,0.0204,0.0312,0.0301
3018,0.0414,0.0541,0.0537
3019,0.07,0.0694,0.0695
3020,0.0745,0.0785,0.0785
3021,0.0864,0.077,0.076
3022,0.0754,0.0672,0.0665
3023,0.0613,0.0554,0.0561
3024,0.0569,0.0514,0.053
3025,0.0562,0.0479,0.0496
3026,0.0506,0.0461,0.0479
3027,0.052,0.049,0.0509
3028,0.0511,0.0476,0.0494
3029,0.0512,0.048,0.0498
3030,0.0556,0.0485,0.0503
3031,0.054,0.0486,0.0502
3032,0.0394,0.0466,0.0474
3033,0.0205,0.0389,0.0382
3034,0.0073,0.0231,0.0212
3035,0.0106,0.0154,0.0135
3036,0.0123,0.0178,0.0155
3037,0.0103,0.0174,0.0154
3038,0.0092,0.0165,0.0141
3039,0.0086,0.0175,0.015
3040,0.0093,0.0201,0.018
3041,0.0204,0.0312,0.0301
3042,0.0414,0.0541,0.0537
3043,0.07,0.0694,0.0695
3044,0.0745,0.0785,0.0785
3045,0.0864,0.077,0.076
3046,0.0754,0.0672,0.0665
3047,0.0613,0.0554,0.0561
3048,0.0569,0.0514,0.053
3049,0.0562,0.0479,0.0496
3050,0.0506,0.0461,0.0479
3051,0.052,0.049,0.0509
3052,0.0511,0.0476,0.0494
3053,0.0512,0.048,0.0498
3054,0.0556,0.0485,0.0503
3055,0.054,0.0486,0.0502
3056,0.0394,0.0466,0.0474
3057,0.0205,0.0389,0.0382
3058,0.0073,0.0231,0.0212
3059,0.0106,0.0154,0.0135
3060,0.0123,0.0178,0.0155
3061,0.0103,0.0174,0.0154
3062,0.0092,0.0165,0.0141
3063,0.0086,0.0175,0.015
3064,0.0093,0.0201,0.018
3065,0.0204,0.0312,0.0301
3066,0.0414,0.0541,0.0537
3067,0.07,0.0694,0.0695
3068,0.0745,0.0785,0.0785
3069,0.0864,0.077,0.076
3070,0.0754,0.0672,0.0665
3071,0.0613,0.0554,0.0561
3072,0.0569,0.0514,0.053
3073,0.0562,0.0479,0.0496
3074,0.0506,0.0461,0.0479
3075,0.052,0.049,0.0509
3076,0.0511,0.0476,0.0494
3077,0.0512,0.048,0.0498
3078,0.0556,0.0485,0.0503
3079,0.054,0.0486,0.0502
3080,0.0394,0.0466,0.0474
3081,0.0205,0.0389,0.0382
3082,0.0073,0.0231,0.0212
3083,0.0106,0.0154,0.0135
3084,0.0123,0.0178,0.0155
3085,0.0103,0.0174,0.0154
3086,0.0092,0.0165,0.0141
3087,0.0086,0.0175,0.015
3088,0.0093,0.0201,0.018
3089,0.0204,0.0312,0.0301
3090,0.0414,0.0541,0.0537
3091,0.07,0.0694,0.0695
3092,0.0745,0.0785,0.0785
3093,0.0864,0.077,0.076
3094,0.0754,0.0672,0.0665
3095,0.0613,0.0554,0.0561
3096,0.0569,0.0514,0.053
3097,0.0562,0.0479,0.0496
3098,0.0506,0.0461,0.0479
3099,0.052,0.049,0.0509
3100,0.0511,0.0476,0.0494
3101,0.0512,0.048,0.0498
3102,0.0556,0.0485,0.0503
3103,0.054,0.0486,0.0502
3104,0.0394,0.0466,0.0474
3105,0.0205,0.0389,0.0382
3106,0.0073,0.0231,0.0212
3107,0.0106,0.0154,0.0135
3108,0.0123,0.0178,0.0155
3109,0.0103,0.0174,0.0154
3110,0.0092,0.0165,0.0141
3111,0.0086,0.0175,0.015
3112,0.0093,0.0201,0.018
3113,0.0204,0.0312,0.0301
3114,0.0414,0.0541,0.0537
3115,0.07,0.0694,0.0695
3116,0.0745,0.0785,0.0785
3117,0.0864,0.077,0.076
3118,0.0754,0.0672,0.0665
3119,0.0613,0.0554,0.0561
3120,0.0569,0.0514,0.053
3121,0.0562,0.0479,0.0496
3122,0.0506,0.0461,0.0479
3123,0.052,0.049,0.0509
3124,0.0511,0.0476,0.0494
3125,0.0512,0.048,0.0498
3126,0.0556,0.0485,0.0503
3127,0.054,0.0486,0.0502
3128,0.0394,0.0466,0.0474
3129,0.0205,0.0389,0.0382
3130,0.0073,0.0231,0.0212
3131,0.0106,0.0154,0.0135
3132,0.0123,0.0178,0.0155
3133,0.0103,0.0174,0.0154
3134,0.0092,0.0165,0.0141
3135,0.0086,0.0175,0.015
3136,0.0093,0.0201,0.018
3137,0.0204,0.0312,0.0301
3138,0.0414,0.0541,0.0537
3139,0.07,0.0694,0.0695
3140,0.0745,0.0785,0.0785
3141,0.0864,0.077,0.076
3142,0.0754,0.0672,0.0665
3143,0.0613,0.0554,0.0561
3144,0.0569,0.0514,0.053
3145,0.0562,0.0479,0.0496
3146,0.0506,0.0461,0.0479
3147,0.052,0.049,0.0509
3148,0.0511,0.0476,0.0494
3149,0.0512,0.048,0.0498
3150,0.0556,0.0485,0.0503
3151,0.054,0.0486,0.0502
3152,0.0394,0.0466,0.0474
3153,0.0205,0.0389,0.0382
3154,0.0073,0.0231,0.0212
3155,0.0106,0.0154,0.0135
3156,0.0123,0.0178,0.0155
3157,0.0103,0.0174,0.0154
3158,0.0092,0.0165,0.0141
3159,0.0086,0.0175,0.015
3160,0.0093,0.0201,0.018
3161,0.0204,0.0312,0.0301
3162,0.0414,0.0541,0.0537
3163,0.07,0.0694,0.0695
3164,0.0745,0.0785,0.0785
3165,0.0864,0.077,0.076
3166,0.0754,0.0672,0.0665
3167,0.0613,0.0554,0.0561
3168,0.0569,0.0514,0.053
3169,0.0562,0.0479,0.0496
3170,0.0506,0.0461,0.0479
3171,0.052,0.049,0.0509
3172,0.0511,0.0476,0.0494
3173,0.0512,0.048,0.0498
3174,0.0556,0.0485,0.0503
3175,0.054,0.0486,0.0502
3176,0.0394,0.0466,0.0474
3177,0.0205,0.0389,0.0382
3178,0.0073,0.0231,0.0212
3179,0.0106,0.0154,0.0135
3180,0.0123,0.0178,0.0155
3181,0.0103,0.0174,0.0154
3182,0.0092,0.0165,0.0141
3183,0.0086,0.0175,0.015
3184,0.0093,0.0201,0.018
3185,0.0204,0.0312,0.0301
3186,0.0414,0.0541,0.0537
3187,0.07,0.0694,0.0695
3188,0.0745,0.0785,0.0785
3189,0.0864,0.077,0.076
3190,0.0754,0.0672,0.0665
3191,0.0613,0.0554,0.0561
3192,0.0569,0.0514,0.053
3193,0.0562,0.0479,0.0496
3194,0.0506,0.0461,0.0479
3195,0.052,0.049,0.0509
3196,0.0511,0.0476,0.0494
3197,0.0512,0.048,0.0498
3198,0.0556,0.0485,0.0503
3199,0.054,0.0486,0.0502
3200,0.0394,0.0466,0.0474
3201,0.0205,0.0389,0.0382
3202,0.0073,0.0231,0.0212
3203,0.0106,0.0154,0.0135
3204,0.0123,0.0178,0.0155
3205,0.0103,0.0174,0.0154
3206,0.0092,0.0165,0.0141
3207,0.0086,0.0175,0.015
3208,0.0093,0.0201,0.018
3209,0.0204,0.0312,0.0301
3210,0.0414,0.0541,0.0537
3211,0.07,0.0694,0.0695
3212,0.0745,0.0785,0.0785
3213,0.0864,0.077,0.076
3214,0.0754,0.0672,0.0665
3215,0.0613,0.0554,0.0561
3216,0.0569,0.0514,0.053
3217,0.0562,0.0479,0.0496
3218,0.0506,0.0461,0.0479
3219,0.052,0.049,0.0509
3220,0.0511,0.0476,0.0494
3221,0.0512,0.048,0.0498
3222,0.0556,0.0485,0.0503
3223,0.054,0.0486,0.0502
3224,0.0394,0.0466,0.0474
3225,0.0205,0.0389,0.0382
3226,0.0073,0.0231,0.0212
3227,0.0106,0.0154,0.0135
3228,0.0123,0.0178,0.0155
3229,0.0103,0.0174,0.0154
3230,0.0092,0.0165,0.0141
3231,0.0086,0.0175,0.015
3232,0.0093,0.0201,0.018
3233,0.0204,0.0312,0.0301
3234,0.0414,0.0541,0.0537
3235,0.07,0.0694,0.0695
3236,0.0745,0.0785,0.0785
3237,0.0864,0.077,0.076
3238,0.0754,0.0672,0.0665
3239,0.0613,0.0554,0.0561
3240,0.0569,0.0514,0.053
3241,0.0562,0.0479,0.0496
3242,0.0506,0.0461,0.0479
3243,0.052,0.049,0.0509
3244,0.0511,0.0476,0.0494
3245,0.0512,0.048,0.0498
3246,0.0556,0.0485,0.0503
3247,0.054,0.0486,0.0502
3248,0.0394,0.0466,0.0474
3249,0.0205,0.0389,0.0382
3250,0.0073,0.0231,0.0212
3251,0.0106,0.0154,0.0135
3252,0.0123,0.0178,0.0155
3253,0.0103,0.0174,0.0154
3254,0.0092,0.0165,0.0141
3255,0.0086,0.0175,0.015
3256,0.0093,0.0201,0.018
3257,0.0204,0.0312,0.0301
3258,0.0414,0.0541,0.0537
3259,0.07,0.0694,0.0695
3260,0.0745,0.0785,0.0785
3261,0.0864,0.077,0.076
3262,0.0754,0.0672,0.0665
3263,0.0613,0.0554,0.0561
3264,0.0569,0.0514,0.053
3265,0.0562,0.0479,0.0496
3266,0.0506,0.0461,0.0479
3267,0.052,0.049,0.0509
3268,0.0511,0.0476,0.0494
3269,0.0512,0.048,0.0498
3270,0.0556,0.0485,0.0503
3271,0.054,0.0486,0.0502
3272,0.0394,0.0466,0.0474
3273,0.0205,0.0389,0.0382
3274,0.0073,0.0231,0.0212
3275,0.0106,0.0154,0.0135
3276,0.0123,0.0178,0.0155
3277,0.0103,0.0174,0.0154
3278,0.0092,0.0165,0.0141
3279,0.0086,0.0175,0.015
3280,0.0093,0.0201,0.018
3281,0.0204,0.0312,0.0301
3282,0.0414,0.0541,0.0537
3283,0.07,0.0694,0.0695
3284,0.0745,0.0785,0.0785
3285,0.0864,0.077,0.076
3286,0.0754,0.0672,0.0665
3287,0.0613,0.0554,0.0561
3288,0.0569,0.0514,0.053
3289,0.0562,0.0479,0.0496
3290,0.0506,0.0461,0.0479
3291,0.052,0.049,0.0509
3292,0.0511,0.0476,0.0494
3293,0.0512,0.048,0.0498
3294,0.0556,0.0485,0.0503
3295,0.054,0.0486,0.0502
3296,0.0394,0.0466,0.0474
3297,0.0205,0.0389,0.0382
3298,0.0073,0.0231,0.0212
3299,0.0106,0.0154,0.0135
3300,0.0123,0.0178,0.0155
3301,0.0103,0.0174,0.0154
3302,0.0092,0.0165,0.0141
3303,0.0086,0.0175,0.015
3304,0.0093,0.0201,0.018
3305,0.0204,0.0312,0.0301
3306,0.0414,0.0541,0.0537
3307,0.07,0.0694,0.0695
3308,0.0745,0.0785,0.0785
3309,0.0864,0.077,0.076
3310,0.0754,0.0672,0.0665
3311,0.0613,0.0554,0.0561
3312,0.0569,0.0514,0.053
3313,0.0562,0.0479,0.0496
3314,0.0506,0.0461,0.0479
3315,0.052,0.049,0.0509
3316,0.0511,0.0476,0.0494
3317,0.0512,0.048,0.0498
3318,0.0556,0.0485,0.0503
3319,0.054,0.0486,0.0502
3320,0.0394,0.0466,0.0474
3321,0.0205,0.0389,0.0382
3322,0.0073,0.0231,0.0212
3323,0.0106,0.0154,0.0135
3324,0.0123,0.0178,0.0155
3325,0.0103,0.0174,0.0154
3326,0.0092,0.0165,0.0141
3327,0.0086,0.0175,0.015
3328,0.0093,0.0201,0.018
3329,0.0204,0.0312,0.0301
3330,0.0414,0.0541,0.0537
3331,0.07,0.0694,0.0695
3332,0.0745,0.0785,0.0785
3333,0.0864,0.077,0.076
3334,0.0754,0.0672,0.0665
3335,0.0613,0.0554,0.0561
3336,0.0569,0.0514,0.053
3337,0.0562,0.0479,0.0496
3338,0.0506,0.0461,0.0479
3339,0.052,0.049,0.0509
3340,0.0511,0.0476,0.0494
3341,0.0512,0.048,0.0498
3342,0.0556,0.0485,0.0503
3343,0.054,0.0486,0.0502
3344,0.0394,0.0466,0.0474
3345,0.0205,0.0389,0.0382
3346,0.0073,0.0231,0.0212
3347,0.0106,0.0154,0.0135
3348,0.0123,0.0178,0.0155
3349,0.0103,0.0174,0.0154
3350,0.0092,0.0165,0.0141
3351,0.0086,0.0175,0.015
3352,0.0093,0.0201,0.018
3353,0.0204,0.0312,0.0301
3354,0.0414,0.0541,0.0537
3355,0.07,0.0694,0.0695
3356,0.0745,0.0785,0.0785
3357,0.0864,0.077,0.076
3358,0.0754,0.0672,0.0665
3359,0.0613,0.0554,0.0561
3360,0.0569,0.0514,0.053
3361,0.0562,0.0479,0.0496
3362,0.0506,0.0461,0.0479
3363,0.052,0.049,0.0509
3364,0.0511,0.0476,0.0494
3365,0.0512,0.048,0.0498
3366,0.0556,0.0485,0.0503
3367,0.054,0.0486,0.0502
3368,0.0394,0.0466,0.0474
3369,0.0205,0.0389,0.0382
3370,0.0073,0.0231,0.0212
3371,0.0106,0.0154,0.0135
3372,0.0123,0.0178,0.0155
3373,0.0103,0.0174,0.0154
3374,0.0092,0.0165,0.0141
